searching,total_results,min_sale_price,max_sale_price,avg_sale_price_overall,msrp_value,profit_value,min_sale_price_embed,chart_url
wishbone laptop sleeve,2,15.99,33.89,24.94,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-5b1b15f2-92a7-4578-91db-19089a6a4a80
wonder woman 1984 barbie dolls gjj49,14,30.0,124.37,78.37,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-af771ed1-4b01-47d0-a31b-5be16bb5b6c4
wwe action figure ultimate edition coliseum collection jake the snake roberts rravishing rick rude 2 pack hmc59,7,63.0,80.0,69.14,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-686f4b57-3f6b-45f8-a777-02f401474787
wwe austin theory elite collection action figure hdf10,9,20.0,37.99,30.04,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-528abb4c-7a67-44a7-80ae-2eb161e310aa
wwe bianca belair elite collection action figure hdf18,25,11.4,31.39,17.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-8afdb269-30e0-45d7-a58f-e20fd1ecf8e5
wwe charlotte flair elite collection action figure hdf11,8,18.99,25.0,21.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-0bf7edec-7a04-43a1-a3ed-95477462a8a6
wwe coliseum collection hart foundation action figure 2 pack hvk93,11,66.0,149.99,92.45,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-db6aff65-9a59-4108-9268-37f413428414
wwe coliseum collection ultimate edition 2 pack hjn68,14,58.0,100.0,74.92,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-7cf0f21b-12e0-436a-9a18-83cd7e88c973
wwe elite collection stunning steve austin action figure hkn84,19,14.99,25.0,19.81,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-2ad7d027-3711-4ec0-9c2b-1d806725c062
wwe elite collection action figure raquel gonzalez hdf26,6,10.0,17.49,13.32,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c06e2b14-b5af-45ff-81de-0ed3e8373605
wwe elite collection andre the giant action figure hkn79,22,25.99,59.0,40.0,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-96c08508-2ecd-4f49-b1ed-62b0ddff6df7
wwe elite collection becky lynch action figure hkn83,21,15.95,32.99,22.39,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-1d776e56-ba05-46ac-a52a-7091948774f4
wwe elite collection cm punk returns action figure jdw50,8,73.75,250.0,127.66,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-46b43bbd-86a2-42bf-b1c4-170771e001e0
wwe elite collection john cena action figure hkn80,31,16.99,50.0,25.1,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-6bafe11e-5ad5-4570-a5d6-0af1a392b591
wwe elite collection latino world order lwo 5 pack hyl70,0,nan,nan,nan,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b11309c1-e0d1-40ae-adff-88eb6b4a96ae
wwe elite collection rey mysterio action figure hkn82,34,8.99,70.0,20.95,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-baee2daa-c535-4bd1-8eee-166b6b72b889
wwe elite collection the rock action figure hkn81,36,18.98,40.0,24.72,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-dc427ab5-a82b-4650-9084-da9961052a3a
wwe hulk hogan elite collection action figure hdf08,20,21.88,32.97,24.56,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-c2619c2a-fdd1-40cb-b71f-3b6ee62b45e6
wwe jeff hardy ultimate edition action figure hdc93,19,69.99,139.99,93.68,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-d431c268-3576-4d19-89dd-7b1d70ad6757
wwe retro action figure 4 pack bundle hmc57,40,47.9,129.99,75.83,N/A,N/A,N/A,https://quickchart.io/chart/render/sf-b0388857-0f5c-47d5-97b0-a1d4e84ea180
